claim_id,kind,token,displayed_or_referenced,routes,section_or_chart,data_path,raw_value,rendered_value,contract_identity,evidence_role,cutoff_class,verdict,recommended_action,provenance
NUM-0305,named_numeric_token,ln.quality_25_accepted,True,learning-neural-evidence.html,learning quality/timeline tables,,18.75,18.8%,not applicable or defined by the adjacent chart/table contract,published_primary_or_supporting,at_or_before_normal_cutoff_or_undated,matches_committed_published_evidence,retain unless superseded by a backlog item,docs/recognition/learning_milestone_c5_variable_conditioned_cut_results.json :: classification.variable_cut_gnn/seed-1301/test.accepted
NUM-0306,named_numeric_token,ln.quality_25_sensitivity,True,learning-neural-evidence.html,learning quality/timeline tables,,68.75,68.8%,not applicable or defined by the adjacent chart/table contract,published_primary_or_supporting,at_or_before_normal_cutoff_or_undated,matches_committed_published_evidence,retain unless superseded by a backlog item,docs/recognition/learning_milestone_c5_variable_conditioned_cut_results.json :: classification.variable_cut_gnn/seed-1301/test.sensitivity
NUM-0307,named_numeric_token,ln.quality_25_specificity,True,learning-neural-evidence.html,learning quality/timeline tables,,43.75,43.8%,not applicable or defined by the adjacent chart/table contract,published_primary_or_supporting,at_or_before_normal_cutoff_or_undated,matches_committed_published_evidence,retain unless superseded by a backlog item,docs/recognition/learning_milestone_c5_variable_conditioned_cut_results.json :: classification.variable_cut_gnn/seed-1301/test.specificity
NUM-0308,named_numeric_token,ln.quality_25_value,True,learning-neural-evidence.html,learning quality/timeline tables,,56.25,56.2%,not applicable or defined by the adjacent chart/table contract,published_primary_or_supporting,at_or_before_normal_cutoff_or_undated,matches_committed_published_evidence,retain unless superseded by a backlog item,docs/recognition/learning_milestone_c5_variable_conditioned_cut_results.json :: classification.variable_cut_gnn/seed-1301/test.value
NUM-0309,named_numeric_token,ln.quality_26_value,True,learning-neural-evidence.html,learning quality/timeline tables,,100.0,100.0%,not applicable or defined by the adjacent chart/table contract,published_primary_or_supporting,at_or_before_normal_cutoff_or_undated,matches_committed_published_evidence,retain unless superseded by a backlog item,docs/recognition/learning_milestone_c2_results.json :: controls.epfl.always_abstain_accuracy.value
NUM-0310,named_numeric_token,ln.quality_27_value,True,learning-neural-evidence.html,learning quality/timeline tables,,25.0,25.0%,not applicable or defined by the adjacent chart/table contract,published_primary_or_supporting,at_or_before_normal_cutoff_or_undated,matches_committed_published_evidence,retain unless superseded by a backlog item,docs/recognition/learning_milestone_c_results.json :: classification_balanced_accuracy.graph_gnn.epfl_specificity_only[0].value
NUM-0311,named_numeric_token,ln.quality_28_value,True,learning-neural-evidence.html,learning quality/timeline tables,,50.0,50.0%,not applicable or defined by the adjacent chart/table contract,published_primary_or_supporting,at_or_before_normal_cutoff_or_undated,matches_committed_published_evidence,retain unless superseded by a backlog item,docs/recognition/learning_milestone_c_results.json :: classification_balanced_accuracy.graph_gnn.epfl_specificity_only[1].value
NUM-0312,named_numeric_token,ln.quality_2_value,True,learning-neural-evidence.html,learning quality/timeline tables,,50.0,50.0%,not applicable or defined by the adjacent chart/table contract,published_primary_or_supporting,at_or_before_normal_cutoff_or_undated,matches_committed_published_evidence,retain unless superseded by a backlog item,docs/recognition/learning_milestone_c_results.json :: classification_balanced_accuracy.matrix_mlp.confirmatory[0].value
NUM-0313,named_numeric_token,ln.quality_3_value,True,learning-neural-evidence.html,learning quality/timeline tables,,50.0,50.0%,not applicable or defined by the adjacent chart/table contract,published_primary_or_supporting,at_or_before_normal_cutoff_or_undated,matches_committed_published_evidence,retain unless superseded by a backlog item,docs/recognition/learning_milestone_c_results.json :: classification_balanced_accuracy.matrix_mlp.confirmatory[1].value
NUM-0314,named_numeric_token,ln.quality_4_value,True,learning-neural-evidence.html,learning quality/timeline tables,,100.0,100.0%,not applicable or defined by the adjacent chart/table contract,published_primary_or_supporting,at_or_before_normal_cutoff_or_undated,matches_committed_published_evidence,retain unless superseded by a backlog item,docs/recognition/learning_milestone_c_results.json :: classification_balanced_accuracy.graph_gnn.test[0].value
NUM-0315,named_numeric_token,ln.quality_5_value,True,learning-neural-evidence.html,learning quality/timeline tables,,100.0,100.0%,not applicable or defined by the adjacent chart/table contract,published_primary_or_supporting,at_or_before_normal_cutoff_or_undated,matches_committed_published_evidence,retain unless superseded by a backlog item,docs/recognition/learning_milestone_c_results.json :: classification_balanced_accuracy.graph_gnn.test[1].value
NUM-0316,named_numeric_token,ln.quality_6_value,True,learning-neural-evidence.html,learning quality/timeline tables,,62.5,62.5%,not applicable or defined by the adjacent chart/table contract,published_primary_or_supporting,at_or_before_normal_cutoff_or_undated,matches_committed_published_evidence,retain unless superseded by a backlog item,docs/recognition/learning_milestone_c_results.json :: classification_balanced_accuracy.graph_gnn.confirmatory[0].value
NUM-0317,named_numeric_token,ln.quality_7_value,True,learning-neural-evidence.html,learning quality/timeline tables,,62.5,62.5%,not applicable or defined by the adjacent chart/table contract,published_primary_or_supporting,at_or_before_normal_cutoff_or_undated,matches_committed_published_evidence,retain unless superseded by a backlog item,docs/recognition/learning_milestone_c_results.json :: classification_balanced_accuracy.graph_gnn.confirmatory[1].value
NUM-0318,named_numeric_token,ln.quality_8_value,True,learning-neural-evidence.html,learning quality/timeline tables,,100.0,100.0%,not applicable or defined by the adjacent chart/table contract,published_primary_or_supporting,at_or_before_normal_cutoff_or_undated,matches_committed_published_evidence,retain unless superseded by a backlog item,docs/recognition/learning_milestone_c_results.json :: classification_balanced_accuracy.fused.test[0].value
NUM-0319,named_numeric_token,ln.quality_9_value,True,learning-neural-evidence.html,learning quality/timeline tables,,100.0,100.0%,not applicable or defined by the adjacent chart/table contract,published_primary_or_supporting,at_or_before_normal_cutoff_or_undated,matches_committed_published_evidence,retain unless superseded by a backlog item,docs/recognition/learning_milestone_c_results.json :: classification_balanced_accuracy.fused.test[1].value
NUM-0320,named_numeric_token,ln.seed_min,True,learning-neural-evidence.html,learning quality/timeline tables,,3,3,not applicable or defined by the adjacent chart/table contract,published_primary_or_supporting,at_or_before_normal_cutoff_or_undated,matches_committed_published_evidence,retain unless superseded by a backlog item,cmbench/recognition/query_ladder_development_experiment.py :: MIN_NEURAL_TRAINING_SEEDS
NUM-0321,named_numeric_token,ln.split_development_audit,True,learning-neural-evidence.html,learning quality/timeline tables,,16,16,not applicable or defined by the adjacent chart/table contract,published_primary_or_supporting,at_or_before_normal_cutoff_or_undated,matches_committed_published_evidence,retain unless superseded by a backlog item,docs/recognition/runs/query-ladder-source-blind-learning-freeze-20260904-001/FREEZE.json :: cohort.source_group_counts_by_split.development_audit
NUM-0322,named_numeric_token,ln.split_development_fit,True,learning-neural-evidence.html,learning quality/timeline tables,,40,40,not applicable or defined by the adjacent chart/table contract,published_primary_or_supporting,at_or_before_normal_cutoff_or_undated,matches_committed_published_evidence,retain unless superseded by a backlog item,docs/recognition/runs/query-ladder-source-blind-learning-freeze-20260904-001/FREEZE.json :: cohort.source_group_counts_by_split.development_fit
NUM-0323,named_numeric_token,ln.split_development_validation,True,learning-neural-evidence.html,learning quality/timeline tables,,16,16,not applicable or defined by the adjacent chart/table contract,published_primary_or_supporting,at_or_before_normal_cutoff_or_undated,matches_committed_published_evidence,retain unless superseded by a backlog item,docs/recognition/runs/query-ladder-source-blind-learning-freeze-20260904-001/FREEZE.json :: cohort.source_group_counts_by_split.development_validation
NUM-0324,named_numeric_token,ln.version_budget,True,learning-neural-evidence.html,learning quality/timeline tables,,3560.5,3560.5,not applicable or defined by the adjacent chart/table contract,published_primary_or_supporting,at_or_before_normal_cutoff_or_undated,matches_committed_published_evidence,retain unless superseded by a backlog item,docs/recognition/runs/post-benchmark-neural-eligibility-development-20260903-001/assessment.json :: strongest_surface.maximum_overhead_ns_per_case_preserving_1_10x
NUM-0325,named_numeric_token,ln.version_cases,True,learning-neural-evidence.html,learning quality/timeline tables,,3,3,not applicable or defined by the adjacent chart/table contract,published_primary_or_supporting,at_or_before_normal_cutoff_or_undated,matches_committed_published_evidence,retain unless superseded by a backlog item,docs/recognition/runs/post-benchmark-neural-eligibility-development-20260903-001/assessment.json :: strongest_surface.complete_cases
NUM-0326,named_numeric_token,ln.version_gross,True,learning-neural-evidence.html,learning quality/timeline tables,,1.1375804204974516,1.137580420×,not applicable or defined by the adjacent chart/table contract,published_primary_or_supporting,at_or_before_normal_cutoff_or_undated,matches_committed_published_evidence,retain unless superseded by a backlog item,docs/recognition/runs/post-benchmark-neural-eligibility-development-20260903-001/assessment.json :: strongest_surface.gross_headroom_speedup
NUM-0327,named_numeric_token,mech.execop_ratio,False,index.html; expert.html,evidence prose/table,,1.0,1.000,not applicable or defined by the adjacent chart/table contract,supporting_or_unused,at_or_before_normal_cutoff_or_undated,not_rendered_inventory_only,none,deliverables_n22_24/epfl_run_2026_08_03/cm_gap_epfl_analysis_2026_08_03.json :: execop_ratio_cm_cse_flat_geomean
NUM-0328,named_numeric_token,mech.instr_ratio,True,index.html; expert.html,evidence prose/table,,1.0,1.000,not applicable or defined by the adjacent chart/table contract,published_primary_or_supporting,at_or_before_normal_cutoff_or_undated,matches_committed_published_evidence,retain unless superseded by a backlog item,deliverables_n22_24/epfl_run_2026_08_03/cm_gap_epfl_analysis_2026_08_03.json :: instr_ratio_cm_cse_flat_geomean
