source,line,literal,context,classification
cm_master_content_2026_08_03.json,528,2,"""2"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,533,4,"""4 bits"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,534,2,"""2 to the power of live_k""","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,538,4,"""4,294,967,296 entries"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,538,294,"""4,294,967,296 entries"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,538,967,"""4,294,967,296 entries"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,538,296,"""4,294,967,296 entries"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,539,2,"""2 to the power of n — almost entirely repetition""","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,591,01,"""n"": ""01"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,597,02,"""n"": ""02"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,603,03,"""n"": ""03"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,609,04,"""n"": ""04"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,615,05,"""n"": ""05"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,621,06,"""n"": ""06"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,634,01,"""n"": ""01"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,643,4,"""The measured end-to-end ratio favours BitSet at every semantic support tested, from {{wrap.k4.median}} at live_k=4 to {{wrap.k16.median}} at live_k={{wrap.max_k}} — and that is the cached case, where the CM program is already compiled. Uncached in a warm envi","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,645,12,"""The corresponding pre-repair claim that CM was modestly ahead at controlled live_k 12 and 16 does not survive this measurement. It is listed in the corrections ledger and appears nowhere else on this site.""","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,645,16,"""The corresponding pre-repair claim that CM was modestly ahead at controlled live_k 12 and 16 does not survive this measurement. It is listed in the corrections ledger and appears nowhere else on this site.""","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,657,02,"""n"": ""02"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,671,6,"""Because break-even is a ratio of two small timings it moves with ordinary run-to-run variation, as does the preparation multiple. The archived run of the same synthetic corpus reports slightly different values for both; the discrepancy is recorded in section ","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,683,03,"""n"": ""03"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,694,6,"""The word-packed engine's fixed dispatch cost keeps flat fastest through live_k={{bx1.last_flat_k}} on this corpus; words only wins at live_k={{bx1.first_words_k}}, at {{bx1.k16.wvf}} of flat. At live_k=6 — where a support-only rule would have switched — words","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,695,2,"""Restate the rule as an amortisation condition: word-packed evaluation wins when the packed work, roughly 2<sup>live_k</sup> words times the operation count, is large enough to absorb the fixed dispatch cost. Deck-era corpora with larger operation counts genui","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,708,04,"""n"": ""04"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,719,16,"""Full extraction of the packed vector ran {{cudd.extract.min_x}}–{{cudd.extract.max_x}} slower than the packed kernels ({{cudd.kernel.min_us}}–{{cudd.kernel.max_us}}), reaching {{cudd.extract.k16_ms}} at live_k=16. The growth is structural: extraction is linea","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,719,2,"""Full extraction of the packed vector ran {{cudd.extract.min_x}}–{{cudd.extract.max_x}} slower than the packed kernels ({{cudd.kernel.min_us}}–{{cudd.kernel.max_us}}), reaching {{cudd.extract.k16_ms}} at live_k=16. The growth is structural: extraction is linea","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,733,05,"""n"": ""05"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,743,256,"""{{epfl.n_cones}} AND/INV combinational cones extracted from {{epfl.n_circuits}} circuits in the EPFL suite ({{epfl.n_aig_files}} AIG files, upstream commit {{epfl.clone_commit}}, corpus SHA-256 {{epfl.corpus_sha}}). Confidence intervals are circuit-clustered,","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,758,4,"""lede"": ""The whole of section 4 in one pass. Start at the top and stop at the first line that matches."",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,761,1,"""ask"": ""1 · What artifact do you actually need?"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,791,2,"""ask"": ""2 · How many live variables? (live_k — variables that actually change the answer, not how many exist)"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,806,3,"""ask"": ""3 · How many times will you evaluate this same expression?"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,821,4,"""ask"": ""4 · What are you comparing a compiled path against?"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,836,5,"""ask"": ""5 · Given equivalence on speed, do you want what CM adds?"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,851,6,"""ask"": ""6 · Which evaluation kernel, once you have chosen a compiled path?"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,866,1,"""ask"": ""1 · What do you actually want back?"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,896,2,"""ask"": ""2 · How many of your inputs actually change the answer?"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,911,3,"""ask"": ""3 · How many times will you ask this same question?"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,926,4,"""ask"": ""4 · What are you comparing against?"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,941,5,"""ask"": ""5 · Do you want what CM adds beyond speed?"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,960,0.843,"""superseded_number"": ""0.843 [0.780, 0.894]"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,960,0.780,"""superseded_number"": ""0.843 [0.780, 0.894]"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,960,0.894,"""superseded_number"": ""0.843 [0.780, 0.894]"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,961,96,"""what_it_claimed"": ""The kernel advantage of CM over structural CSE, from the archived E3 experiment on a 96-formula corpus."",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,963,192,"""replaced_by"": ""{{kernel.local}} [{{kernel.local.lo}}, {{kernel.local.hi}}] on the corrected 192-formula corpus, independently reaggregated and replayed."",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,964,2026,"""date_or_pass"": ""corrected E3, 2026-08-02""","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,964,08,"""date_or_pass"": ""corrected E3, 2026-08-02""","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,964,02,"""date_or_pass"": ""corrected E3, 2026-08-02""","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
cm_master_content_2026_08_03.json,967,128×,"""superseded_number"": ""128× / 240×"",","reviewed static/structural, formatting constant, protocol label, or corrections-ledger value"
